ds,model,method,inst,conf,instab_seed,top5_seed
adult,logreg,linshap,416,0.9504418554062817,2.220446049250313e-16,1.0
adult,logreg,linshap,417,0.9990900115654775,2.220446049250313e-16,1.0
adult,logreg,linshap,418,0.906579216400172,-2.220446049250313e-16,1.0
adult,logreg,linshap,419,0.9944309002239983,-2.220446049250313e-16,1.0
adult,logreg,linshap,420,0.956064285894899,0.0,1.0
adult,logreg,linshap,421,0.6719340903452217,-2.220446049250313e-16,1.0
adult,logreg,linshap,422,0.8524967985278472,0.0,1.0
adult,logreg,linshap,423,0.8501682246667114,-2.220446049250313e-16,1.0
adult,logreg,linshap,424,0.9991043698012065,0.0,1.0
adult,logreg,linshap,425,0.9542765730042599,2.220446049250313e-16,1.0
adult,logreg,linshap,426,0.9924693528476978,0.0,1.0
adult,logreg,linshap,427,0.5252415562162612,0.0,1.0
adult,logreg,linshap,428,0.9900767679952429,-2.220446049250313e-16,1.0
adult,logreg,linshap,429,0.7492160578847176,-2.220446049250313e-16,1.0
adult,logreg,linshap,430,0.9945412888178928,0.0,1.0
adult,logreg,linshap,431,0.9118324607110303,2.220446049250313e-16,1.0
adult,logreg,linshap,432,0.974429912611296,0.0,1.0
adult,logreg,linshap,433,0.9708272812857126,2.220446049250313e-16,1.0
adult,logreg,linshap,434,0.694109026171496,2.220446049250313e-16,1.0
adult,logreg,linshap,435,0.9955459767397306,0.0,1.0
adult,logreg,linshap,436,0.9966427297201312,2.220446049250313e-16,1.0
adult,logreg,linshap,437,0.9676995599902559,2.220446049250313e-16,1.0
adult,logreg,linshap,438,0.9174175685247677,-2.220446049250313e-16,1.0
adult,logreg,linshap,439,0.8048849193449547,0.0,1.0
adult,logreg,linshap,440,0.5889462996646362,-2.220446049250313e-16,1.0
adult,logreg,linshap,441,0.9730645810374894,0.0,1.0
adult,logreg,linshap,442,0.9936081345584672,0.0,1.0
adult,logreg,linshap,443,0.9692153916527,0.0,1.0
adult,logreg,linshap,444,0.7794373193147639,2.220446049250313e-16,1.0
adult,logreg,linshap,445,0.984995456963967,2.220446049250313e-16,1.0
adult,logreg,linshap,446,0.947765854514981,0.0,1.0
adult,logreg,linshap,447,0.9128339100577684,0.0,1.0
adult,logreg,linshap,448,0.9804684460701611,2.220446049250313e-16,1.0
adult,logreg,linshap,449,0.7801843822699632,0.0,1.0
adult,logreg,linshap,450,0.7737736922935302,0.0,1.0
adult,logreg,linshap,451,0.8516084565849177,0.0,1.0
adult,logreg,linshap,452,0.7969018303989349,-2.220446049250313e-16,1.0
adult,logreg,linshap,453,0.9903376114169188,0.0,1.0
adult,logreg,linshap,454,0.9660106487458393,2.220446049250313e-16,1.0
adult,logreg,linshap,455,0.8742021826935857,0.0,1.0
adult,logreg,linshap,456,0.9627008552940488,0.0,1.0
adult,logreg,linshap,457,0.7736047603217949,0.0,1.0
adult,logreg,linshap,458,0.7651118992710051,-2.220446049250313e-16,1.0
adult,logreg,linshap,459,0.9818734772034483,-2.220446049250313e-16,1.0
adult,logreg,linshap,460,0.9924420427659811,-2.220446049250313e-16,1.0
adult,logreg,linshap,461,0.9912185271870421,0.0,1.0
adult,logreg,linshap,462,0.9991435498848167,0.0,1.0
adult,logreg,linshap,463,0.914939058552202,-2.220446049250313e-16,1.0
adult,logreg,linshap,464,0.9433056363388983,-2.220446049250313e-16,1.0
adult,logreg,linshap,465,0.9989917407841424,0.0,1.0
adult,logreg,linshap,466,0.8886475706141551,0.0,1.0
adult,logreg,linshap,467,0.9992699976743641,2.220446049250313e-16,1.0
adult,logreg,linshap,468,0.9976915052754268,0.0,1.0
adult,logreg,linshap,469,0.9788845619894715,-2.220446049250313e-16,1.0
adult,logreg,linshap,470,0.9972665956730037,0.0,1.0
adult,logreg,linshap,471,0.7703917908653612,2.220446049250313e-16,1.0
adult,logreg,linshap,472,0.9696572254886042,0.0,1.0
adult,logreg,linshap,473,0.8933676460781295,0.0,1.0
adult,logreg,linshap,474,0.9995333211344019,0.0,1.0
adult,logreg,linshap,475,0.6304365111464635,0.0,1.0
adult,logreg,linshap,476,0.9722882917082469,0.0,1.0
adult,logreg,linshap,477,0.9629039496866184,0.0,1.0
adult,logreg,linshap,478,0.924723474357253,-2.220446049250313e-16,1.0
adult,logreg,linshap,479,0.9903958151613004,-2.220446049250313e-16,1.0
adult,logreg,linshap,480,0.993208025621821,2.220446049250313e-16,1.0
adult,logreg,linshap,481,0.990748519822089,0.0,1.0
adult,logreg,linshap,482,0.9905890899987699,0.0,1.0
adult,logreg,linshap,483,0.9976902598897099,0.0,1.0
adult,logreg,linshap,484,0.7102046700975502,0.0,1.0
adult,logreg,linshap,485,0.9991382178759881,-2.220446049250313e-16,1.0
adult,logreg,linshap,486,0.9934201812266658,-2.220446049250313e-16,1.0
adult,logreg,linshap,487,0.8073966745998151,0.0,1.0
adult,logreg,linshap,488,0.6150771324644546,0.0,1.0
adult,logreg,linshap,489,0.9771176750741704,2.220446049250313e-16,1.0
adult,logreg,linshap,490,0.9316958043858119,-2.220446049250313e-16,1.0
adult,logreg,linshap,491,0.9965499063010048,0.0,1.0
adult,logreg,linshap,492,0.8739808096153945,0.0,1.0
adult,logreg,linshap,493,0.9881522992694285,0.0,1.0
adult,logreg,linshap,494,0.99322300927641,-2.220446049250313e-16,1.0
adult,logreg,linshap,495,0.961286381711451,0.0,1.0
adult,logreg,linshap,496,0.9954212033824839,2.220446049250313e-16,1.0
adult,logreg,linshap,497,0.8612045698108386,-2.220446049250313e-16,1.0
adult,logreg,linshap,498,0.5502606330372127,-2.220446049250313e-16,1.0
adult,logreg,linshap,499,0.976083135349566,-2.220446049250313e-16,1.0
adult,logreg,lime,0,0.8018181249781822,0.2776461114737312,0.72
adult,logreg,lime,1,0.9941171874016712,0.19645001267677054,0.72
adult,logreg,lime,2,0.9964646704499497,0.20656600957412397,0.6599999999999999
adult,logreg,lime,3,0.7556207401238402,0.15964472995859347,0.66
adult,logreg,lime,4,0.9936618706682314,0.25633550213052236,0.72
adult,logreg,lime,5,0.7984552745033698,0.18769446341763274,0.7999999999999999
adult,logreg,lime,6,0.9055409897872984,0.28429225954260207,0.54
adult,logreg,lime,7,0.5140322091627163,0.08986076821125688,0.7399999999999999
adult,logreg,lime,8,0.8115478948912866,0.21496356441627507,0.6399999999999999
adult,logreg,lime,9,0.605727753260081,0.26032177479833807,0.7199999999999999
adult,logreg,lime,10,0.5544792546979649,0.25380966231925006,0.76
adult,logreg,lime,11,0.9990817167704906,0.18648440369109065,0.6399999999999999
adult,logreg,lime,12,0.9471086013611615,0.3244592214317231,0.72
adult,logreg,lime,13,0.7644126213010478,0.19918722580402193,0.7399999999999999
adult,logreg,lime,14,0.6277666272790212,0.14179682538110128,0.7799999999999999
adult,logreg,lime,15,0.7641553938194022,0.12722681616275755,0.82
adult,logreg,lime,16,0.9981347152735655,0.24266453118235265,0.5599999999999999
adult,logreg,lime,17,0.9563143015575104,0.07264889351361392,0.5999999999999999
adult,logreg,lime,18,0.9950094993894216,0.3456510119814843,0.6399999999999999
adult,logreg,lime,19,0.9848288481840892,0.3524694677920601,0.7
adult,logreg,lime,20,0.9899638153199882,0.32602653539484494,0.6200000000000001
adult,logreg,lime,21,0.986978995162002,0.2015392413404713,0.7
adult,logreg,lime,22,0.9766194579869083,0.27591230194519045,0.6399999999999999
adult,logreg,lime,23,0.9639800760495397,0.20245750834739318,0.6799999999999999
adult,logreg,lime,24,0.7765088450674074,0.1670533042729423,0.7599999999999999
adult,logreg,lime,25,0.9898857111932147,0.2919004202393566,0.6599999999999999
adult,logreg,lime,26,0.7979544329230961,0.1254039569184151,0.82
adult,logreg,lime,27,0.8063742797674571,0.04881490374433195,0.82
adult,logreg,lime,28,0.9807152917651145,0.3245831206941996,0.6399999999999999
adult,logreg,lime,29,0.989995388692298,0.4290534121719307,0.7
adult,logreg,lime,30,0.9045477747090225,0.30245761240613955,0.72
adult,logreg,lime,31,0.9415662190415258,0.12995919928821953,0.6799999999999999
adult,logreg,lime,32,0.947812048220895,0.2445361974170931,0.7799999999999999
adult,logreg,lime,33,0.8483884274822756,0.12073024991828962,0.76
adult,logreg,lime,34,0.9471010282709946,0.17788783480650905,0.7
adult,logreg,lime,35,0.9621383744901882,0.1583633116281945,0.6799999999999999
adult,logreg,lime,36,0.9680980476783858,0.12943052258907772,0.6399999999999999
adult,logreg,lime,37,0.7902738024444851,0.05190701881909876,0.82
adult,logreg,lime,38,0.69849463168924,0.25400864342641216,0.6999999999999998
adult,logreg,lime,39,0.9492030701785434,0.21738229014802402,0.7599999999999999
adult,logreg,lime,40,0.7089609696879311,0.26478788768761274,0.72
adult,logreg,lime,41,0.984188413149058,0.18292873521397512,0.6799999999999999
adult,logreg,lime,42,0.6130072217006349,0.21192917237979625,0.6399999999999999
adult,logreg,lime,43,0.9790647841047025,0.17236133679945165,0.7799999999999999
adult,logreg,lime,44,0.97647557543311,0.14155609577153538,0.72
adult,logreg,lime,45,0.9728864720594828,0.2842891338505631,0.7
adult,logreg,lime,46,0.9921924873792616,0.17187283985572388,0.7599999999999999
adult,logreg,lime,47,0.924790637873499,0.07499437799793662,0.7599999999999999
adult,logreg,lime,48,0.9343344392881436,0.25840749442264244,0.7
adult,logreg,lime,49,0.6679617003281997,0.30140580094461966,0.78
adult,logreg,lime,50,0.7313845491567147,0.3029573048101597,0.6599999999999999
adult,logreg,lime,51,0.7228662434369708,0.14577449023354538,0.7
adult,logreg,lime,52,0.7951621953732693,0.181512964750433,0.7
adult,logreg,lime,53,0.9043582706966407,0.18883642203310413,0.6599999999999999
adult,logreg,lime,54,0.67474786945131,0.20337864172247733,0.7799999999999999
adult,logreg,lime,55,0.9233793484865307,0.18301291826448052,0.72
adult,logreg,lime,56,0.7083643507608841,0.19543738596850724,0.8400000000000001
adult,logreg,lime,57,0.9329311497496372,0.1432343493541609,0.6200000000000001
adult,logreg,lime,58,0.9950939071693072,0.2787330086732924,0.6599999999999999
adult,logreg,lime,59,0.9985903709001448,0.3329546466673584,0.7599999999999999
adult,logreg,lime,60,0.9943236464076521,0.3022284840907439,0.7
adult,logreg,lime,61,0.9990701110161965,0.18648459898675895,0.6399999999999999
adult,logreg,lime,62,0.5068164614201217,0.29316343228686537,0.74
adult,logreg,lime,63,0.9693518650796429,0.18187164523012922,0.7399999999999999
adult,logreg,lime,64,0.9414695174950124,0.259231963766137,0.72
adult,logreg,lime,65,0.9999999999999488,0.19585787109024244,0.7999999999999999
adult,logreg,lime,66,0.9854789128546779,0.2227501369500594,0.7799999999999999
adult,logreg,lime,67,0.5882172744369767,0.07687986968520144,0.76
adult,logreg,lime,68,0.9917348950578513,0.3346501581628165,0.7599999999999999
adult,logreg,lime,69,0.7308247001643806,0.29288387724911524,0.6599999999999999
adult,logreg,lime,70,0.9951750455767974,0.30842997083200596,0.7199999999999999
adult,logreg,lime,71,0.9340432468303778,0.13606682589213048,0.7799999999999999
adult,logreg,lime,72,0.9873327253111913,0.2826636064841267,0.6799999999999999
adult,logreg,lime,73,0.8784191339281111,0.22351233857803865,0.72
adult,logreg,lime,74,0.9005273716945219,0.16213206381184708,0.7999999999999999
adult,logreg,lime,75,0.9902195007005027,0.2018360930981038,0.7
adult,logreg,lime,76,0.9929565108106674,0.17375362247731396,0.76
adult,logreg,lime,77,0.7990598682276433,0.04429359307677583,0.7599999999999999
adult,logreg,lime,78,0.6730782239064608,0.21346636097986316,0.72
adult,logreg,lime,79,0.9963584214075081,0.32757380495517663,0.6599999999999999
adult,logreg,lime,80,0.5279732062664932,0.23580140846514974,0.7399999999999999
adult,logreg,lime,81,0.8267578310183337,0.1275428991793961,0.76
adult,logreg,lime,82,0.9731399091763405,0.25541458669580486,0.7
adult,logreg,lime,83,0.9949693963717641,0.17058170354528124,0.7599999999999999
adult,logreg,lime,84,0.9962996577402284,0.16236758766882908,0.6599999999999999
adult,logreg,lime,85,0.976811751922126,0.14227001738659606,0.8399999999999999
adult,logreg,lime,86,0.9793869260637251,0.2507224813981649,0.7799999999999999
adult,logreg,lime,87,0.9682841518878773,0.13779551713376859,0.7599999999999999
adult,logreg,lime,88,0.6647648167593248,0.21701202463492197,0.7799999999999999
adult,logreg,lime,89,0.8223861173402296,0.3646362489008824,0.6799999999999999
adult,logreg,lime,90,0.991547228626229,0.26448709563935247,0.7599999999999999
adult,logreg,lime,91,0.8331314442762942,0.07161490268130188,0.7999999999999999
adult,logreg,lime,92,0.9210310344144151,0.26567198992189023,0.6799999999999999
adult,logreg,lime,93,0.6459535609992053,0.17881872404216492,0.78
adult,logreg,lime,94,0.9999999999999687,0.15090346406215982,0.72
adult,logreg,lime,95,0.9965617398543605,0.2973538693508605,0.6799999999999999
adult,logreg,lime,96,0.9403866026092091,0.1763189101620105,0.78
adult,logreg,lime,97,0.9898525577353675,0.0957045823271937,0.7799999999999999
adult,logreg,lime,98,0.562832596143404,0.2751469560145664,0.6799999999999999
adult,logreg,lime,99,0.8752238582520249,0.3111983867368937,0.7
adult,rf,treeshap,0,0.8393984474758535,0.006194487378593849,0.9199999999999999
adult,rf,treeshap,1,0.9905270914730394,0.007395454421038616,0.8799999999999999
adult,rf,treeshap,2,0.983478845229075,0.01126082055693145,1.0
adult,rf,treeshap,3,0.5481441647376257,0.002673825691167808,0.9199999999999999
adult,rf,treeshap,4,0.9923987039096185,0.006136987389502968,0.9200000000000002
adult,rf,treeshap,5,0.7318220484078306,0.00860194142744164,1.0
adult,rf,treeshap,6,0.9236498477148147,0.007614312591840644,0.9199999999999999
adult,rf,treeshap,7,0.5159628099311763,0.01136361446507872,0.8800000000000001
adult,rf,treeshap,8,0.7107749623034049,0.009396630798140349,1.0
adult,rf,treeshap,9,0.5760545370526495,0.01095790709415767,0.9199999999999999
adult,rf,treeshap,10,0.5306809280633406,0.01225438770889975,1.0
adult,rf,treeshap,11,0.993779884763088,0.00614783159806831,0.8800000000000001
adult,rf,treeshap,12,0.9637255538478172,0.010826003260416939,0.8799999999999999
adult,rf,treeshap,13,0.6813785422548855,0.011183591594198461,0.8800000000000001
adult,rf,treeshap,14,0.6045854854228512,0.00810367322436445,1.0
adult,rf,treeshap,15,0.6831425876343119,0.009359098729079918,0.8799999999999999
adult,rf,treeshap,16,0.9642516578097597,0.012247489459585426,1.0
adult,rf,treeshap,17,0.9608472467697687,0.010185970830865698,1.0
adult,rf,treeshap,18,0.9892593789958644,0.007914247777818462,0.9199999999999999
adult,rf,treeshap,19,0.9638534706601544,0.009892664704476473,0.8799999999999999
adult,rf,treeshap,20,0.9623553394545914,0.008940178797349096,1.0
adult,rf,treeshap,21,0.9884269715599341,0.007649884590177125,1.0
adult,rf,treeshap,22,0.9573218282704534,0.011977864180682696,1.0
adult,rf,treeshap,23,0.9592023615432257,0.009541990883905171,1.0
adult,rf,treeshap,24,0.7081616997336477,0.00986836863032714,1.0
adult,rf,treeshap,25,0.9829095763347688,0.009093027711661095,1.0
adult,rf,treeshap,26,0.7187328144267544,0.00965858718198187,0.7999999999999999
adult,rf,treeshap,27,0.7142573490505308,0.009803765887143712,1.0
adult,rf,treeshap,28,0.9482966695339728,0.0071622775028222785,0.7999999999999999
adult,rf,treeshap,29,0.9920409967683375,0.0065809152498435,1.0
adult,rf,treeshap,30,0.928981450344698,0.004853438943044575,1.0
adult,rf,treeshap,31,0.7765157733652931,0.009381584364946072,1.0
adult,rf,treeshap,32,0.8185154844601511,0.011421408355954954,0.8800000000000001
adult,rf,treeshap,33,0.6775937025233882,0.005348773215449354,1.0
adult,rf,treeshap,34,0.8257967536208305,0.016850871209711293,0.9199999999999999
adult,rf,treeshap,35,0.7906010762556136,0.007333367659467016,0.86
adult,rf,treeshap,36,0.8495358039881064,0.01757374295899561,1.0
adult,rf,treeshap,37,0.7346096798405686,0.011093942282737301,1.0
adult,rf,treeshap,38,0.596247334789259,0.01891601412966204,0.7999999999999999
adult,rf,treeshap,39,0.6837557787026773,0.007103366981840553,0.8800000000000001
adult,rf,treeshap,40,0.7099287993788959,0.008724934342255963,0.9199999999999999
adult,rf,treeshap,41,0.977376867284072,0.0053976845501780835,1.0
adult,rf,treeshap,42,0.6694882416764013,0.011701514282053571,1.0
adult,rf,treeshap,43,0.964507658444924,0.009078514843753993,1.0
adult,rf,treeshap,44,0.9154653542126411,0.006496904561196559,1.0
adult,rf,treeshap,45,0.9574964718565173,0.007707444249068884,1.0
adult,rf,treeshap,46,0.9740198568622283,0.008412026270176454,1.0
adult,rf,treeshap,47,0.8677336027262312,0.0072115025838617175,0.9199999999999999
adult,rf,treeshap,48,0.8863578935314351,0.009095981564400724,0.9199999999999999
adult,rf,treeshap,49,0.7220559369676698,0.013926399584218374,0.8800000000000001
adult,rf,treeshap,50,0.8508791466510489,0.008439799468616171,0.8400000000000001
adult,rf,treeshap,51,0.6654853692535619,0.01022138984641896,1.0
adult,rf,treeshap,52,0.6884432844756269,0.011502593564515218,0.86
adult,rf,treeshap,53,0.8437271645752975,0.011769489571872072,1.0
adult,rf,treeshap,54,0.7078518089443031,0.009950226675448759,1.0
adult,rf,treeshap,55,0.7688953882743433,0.008550856373393367,1.0
adult,rf,treeshap,56,0.682820325077176,0.010440494747338769,0.9199999999999999
adult,rf,treeshap,57,0.9298462894524198,0.007903268928420637,0.8799999999999999
adult,rf,treeshap,58,0.9374939272812182,0.011207323283482729,0.8799999999999999
adult,rf,treeshap,59,0.9942681967446297,0.006031773810642016,1.0
adult,rf,treeshap,60,0.9769585272583802,0.011427700028704302,0.9199999999999999
adult,rf,treeshap,61,0.9840639189447125,0.008149251540956248,0.8800000000000001
adult,rf,treeshap,62,0.5652409657996872,0.010436254848280035,0.9199999999999999
adult,rf,treeshap,63,0.9592420006162176,0.006864399469653337,1.0
adult,rf,treeshap,64,0.9249228363626688,0.00536826372857957,0.86
adult,rf,treeshap,65,0.670696077235208,0.002231775273413339,0.9200000000000002
adult,rf,treeshap,66,0.6816614615992568,0.0024042035327964673,0.7999999999999999
adult,rf,treeshap,67,0.568571248667583,0.012045750943046718,0.8799999999999999
adult,rf,treeshap,68,0.9851342896525335,0.008729727571641144,0.9200000000000002
adult,rf,treeshap,69,0.7479373814055419,0.010226702862924597,1.0
adult,rf,treeshap,70,0.966279121100228,0.0070951136808116155,0.9199999999999999
adult,rf,treeshap,71,0.7469412756799974,0.011088946426556334,1.0
adult,rf,treeshap,72,0.9524676759233872,0.008839518342697472,0.9199999999999999
adult,rf,treeshap,73,0.8233082092256232,0.015732341601038202,1.0
adult,rf,treeshap,74,0.7614196874557196,0.014815248785212787,0.86
adult,rf,treeshap,75,0.9840388678797014,0.008011069966497586,0.8399999999999999
adult,rf,treeshap,76,0.8351013794549674,0.0024741891646170577,0.8799999999999999
adult,rf,treeshap,77,0.7346804432700946,0.014402646584518508,1.0
adult,rf,treeshap,78,0.6747808100966486,0.013629646085340008,0.9200000000000002
adult,rf,treeshap,79,0.99100047592966,0.009008073719010135,1.0
adult,rf,treeshap,80,0.5713626363061797,0.011036202346010882,0.7999999999999999
adult,rf,treeshap,81,0.7789522564771094,0.012112677408928518,1.0
adult,rf,treeshap,82,0.9766417928211295,0.006187351587609635,0.9199999999999999
adult,rf,treeshap,83,0.985731470394118,0.0053239678014666,0.9199999999999999
adult,rf,treeshap,84,0.9663704312720032,0.009297808191891521,0.9199999999999999
adult,rf,treeshap,85,0.7819080461958154,0.006525650679345851,0.9199999999999999
adult,rf,treeshap,86,0.9457654842775917,0.006841096783613998,1.0
adult,rf,treeshap,87,0.9547496318873371,0.010220147515756062,0.9199999999999999
adult,rf,treeshap,88,0.522977225007824,0.010618993384323039,0.86
adult,rf,treeshap,89,0.6830105386951094,0.01211594624450707,1.0
adult,rf,treeshap,90,0.9590472903899403,0.008709749707797476,0.9199999999999999
adult,rf,treeshap,91,0.6262486333744768,0.01722265959212277,0.9199999999999999
adult,rf,treeshap,92,0.9300301021088915,0.010511626241191507,0.9199999999999999
adult,rf,treeshap,93,0.7821393529044178,0.01402879995583306,0.8800000000000001
adult,rf,treeshap,94,0.609073341869639,0.004091622615689294,0.8799999999999999
adult,rf,treeshap,95,0.9945307128498445,0.008775069551142045,0.9200000000000002
adult,rf,treeshap,96,0.8697883663397539,0.012570555165675401,0.8400000000000001
adult,rf,treeshap,97,0.9920609967683376,0.006681603627596511,1.0
adult,rf,treeshap,98,0.5595803419738743,0.01019303303506136,0.8799999999999999
adult,rf,treeshap,99,0.8062752200620735,0.009084567011732991,0.9199999999999999
adult,rf,treeshap,100,0.5115164403265468,0.011295522193611518,0.9200000000000002
adult,rf,treeshap,101,0.969310214999005,0.00817385381730118,0.8800000000000001
adult,rf,treeshap,102,0.8048001775554002,0.01831841705696835,0.9199999999999999
